"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Policy","OS Version","Zones","State","Offline Date","Agent Version","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","HNPRDVEEMPROXY","HNPRDVEEMPROXY.ADBancat.hn","CN=HNPRDVEEMPROXY, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.173","00-50-56-A8-E0-0B","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","6/17/2019 7:44:04 PM","51969","2","0","0","0","0","0","HNPRDVEEMPROXY\INFADMIN","Not Running"
"Protected","HNDESREMSOCKET_","HNDESREMSOCKET_.ADBancat.hn","CN=HNDESREMSOCKET_, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.26","00-50-56-B0-B8-B1","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:38:53 PM","101726","2","0","2","0","0","0","ADBANCAT\CDELCID,HNDESREMSOCKET_\IOSORIO","Not Running"
"Protected","SJTROLESWAP","SJTROLESWAP","","","150.150.6.177","00-50-56-B0-63-16","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS DEV","Online","","2.0.1530","3/11/2019 11:00:09 PM","11402","0","0","0","0","0","0","","Not Running"
"Protected","VSRV-GRPDESNO3","VSRV-GRPDESNO3","","","150.150.6.88","00-50-56-B0-0C-6A","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:21:09 PM","40913","0","0","2","0","0","51","VSRV-GRPDESNO3\IELVIR","Not Running"
"Protected","SAP-SUPPORT","SAP-SUPPORT","","","150.150.70.92","00-50-56-B0-2F-EA","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:32:08 PM","27471","0","0","0","0","0","1","SAP-SUPPORT\INFADMIN","Not Running"
"Protected","QFLOW-SMS","Qflow-SMS.ADBancat.hn","CN=QFLOW-SMS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.78","00-50-56-B0-8D-60","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","2/27/2019 5:12:36 AM","28349","3","0","1","0","0","0","QFLOW-SMS\INFADMIN","Not Running"
"Protected","DB_TEMP","DB_Temp","","","150.150.6.173","00-50-56-B0-76-35","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","BASA HN SERVERS DEV","Offline","3/19/2019 8:05:45 PM","2.0.1530","3/3/2019 3:38:16 AM","55763","0","0","0","0","0","0","DB_TEMP\INFADMIN","Not Running"
"Protected","AUDITORIABASA","auditoriabasa","","","150.150.60.151","00-50-56-B0-BB-34","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 11:24:15 PM","46722","0","0","1","0","0","2","AUDITORIABASA\INFADMIN","Not Running"
"Protected","ECMD-ARCHIVE","ECMD-ARCHIVE","","","150.150.70.75","00-50-56-9A-6C-1B","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:28:09 PM","40816","0","0","1","0","0","1","ECMD-ARCHIVE\SAP,ECMD-ARCHIVE\INFADMIN","Not Running"
"Protected","ISPMAIN","ISPMAIN","","","150.150.60.248, 192.168.145.166","A0-36-9F-EB-1B-89,A0-36-9F-EB-1D-DD","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/24/2019 6:59:35 PM","47669","0","0","3","0","0","0","ISPMAIN\ADMINISTRATOR","Not Running"
"Protected","QFLOW-WEB-LAB","Qflow-web-lab.ADBancat.hn","","","150.150.6.136","00-50-56-B0-73-08","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","2/5/2019 12:35:45 AM","29485","0","0","0","0","0","0","QFLOW-WEB-LAB\ADMINISTRATOR","Not Running"
"Protected","QASSAPPIBASA","QASSAPPIBASA.ADBancat.hn","CN=QASSAPPIBASA, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.38","00-50-56-B0-3E-85","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","2/26/2019 11:43:00 PM","31434","2","0","0","0","0","1","QASSAPPIBASA\PIQADM","Not Running"
"Protected","MONANALISIS2D","MonAnalisis2D.ADBancat.hn","CN=MONANALISIS2D, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.122","00-50-56-B0-E2-B7","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:36:31 PM","41516","2","0","0","0","0","0","ADBANCAT\MONITOR,MONANALISIS2D\INFADMIN","Not Running"
"Protected","HNQASABAPROC","HNQASABAPROC.ADBancat.hn","CN=HNQASABAPROC, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.56","00-50-56-B0-AE-E3","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/10/2019 2:54:26 PM","54555","2","0","0","0","0","0","HNQASABAPROC\ADMINISTRATOR","Not Running"
"Protected","HNQASBEOCB_APP","HNQASBEOCB_APP.ADBancat.hn","CN=HNQASBEOCB_APP, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.63","00-50-56-B0-F4-5D","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/3/2019 7:38:14 PM","48646","2","0","0","0","0","0","HNQASBEOCB_APP\INFADMIN","Not Running"
"Protected","MONANALISIS2QAS","MonAnalisis2QAS.ADBancat.hn","CN=MONANALISIS2QAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.2.64","00-50-56-82-EA-9E","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","11/16/2018 6:29:46 PM","38116","0","0","0","0","0","27","ADBANCAT\MONITOR","Not Running"
"Protected","XCH-A","XCH-A.ADBancat.hn","CN=XCH-A, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers, Exchange Servers, Exchange Trusted Subsystem, Managed Availability Servers, Exchange Install Domain Servers","150.150.52.41, 150.150.52.45","00-50-56-A8-DA-79","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/16/2019 2:50:49 AM","48639","0","0","0","0","0","0","XCH-A\INFADMIN,ADBANCAT\DGRIVERA,ADBANCAT\RRECINOS,ADBANCAT\MARAMIREZ","Not Running"
"Protected","NIPRDPELOM_DMZ","NIPRDPELOM_DMZ.ADBancat.hn","CN=NIPRDPELOM_DMZ, CN=Computers, DC=ADBancat, DC=hn","","10.128.0.153","00-50-56-A8-B2-B8","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","4/24/2019 12:26:37 AM","2.0.1530","4/24/2019 12:08:33 AM","30655","0","0","0","0","0","0","TEMPLATE\INFADMIN","Not Running"
"Protected","EXCHANGESMTP","ExchangeSMTP","","","150.150.52.17","00-50-56-9A-33-C9","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/15/2019 2:07:14 AM","37812","0","0","0","0","0","0","EXCHANGESMTP\INFADMIN","Not Running"
"Protected","TS-ATM-PROD","TS-ATM-PROD","","","10.96.30.105, 150.150.60.93","00-1D-09-25-AC-C6,00-1D-09-25-AC-C8","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:42:11 PM","23813","0","0","1","0","0","0","TS-ATM-PROD\OPERADOR","Not Running"
"Protected","SRVMICCDESA","SRVMICCDESA","","","150.150.6.82","00-50-56-B0-83-90","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 11:26:42 PM","82526","0","0","1","0","0","97","SRVMICCDESA\INFADMIN","Not Running"
"Protected","JTDB01-LAB1","JTDB01-LAB1","","","150.150.6.155","00-50-56-A8-BE-99","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS DEV","Online","","2.0.1530","3/27/2019 11:48:04 PM","10363","0","0","0","1","0","49","","Not Running"
"Protected","BEDESOCBSP05_DB","BEDESOCBSP05_DB.ADBancat.hn","CN=BEDESOCBSP05_DB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.183","00-50-56-B0-F2-82","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/7/2019 4:47:14 PM","55569","2","0","0","0","0","0","BEDESOCBSP05_DB\OCBSP05,BEDESOCBSP05_DB\INFADMIN","Not Running"
"Protected","HNDESMADESAPP","HNDESMADESAPP.ADBancat.hn","CN=HNDESMADESAPP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.205","00-50-56-B0-6E-62","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/6/2019 4:50:10 PM","68161","2","0","0","0","0","0","HNDESMADESAPP\CONSULTOR","Not Running"
"Protected","DEVSAPERP","DEVSAPERP","","","150.150.70.25","00-50-56-B0-94-E1","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Online","","2.0.1494","11/26/2018 10:35:35 PM","44059","0","0","2","0","0","0","DEVSAPERP\DESADM","Not Running"
"Protected","TABLEAU-OLD","TABLEAU-OLD","","","10.128.0.42","00-50-56-B0-73-B8","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","12/27/2018 12:20:23 AM","2.0.1494","11/26/2018 11:18:27 PM","3522","0","0","0","0","0","0","TABLEAU-OLD\INFADMIN","Not Running"
"Protected","ECMDCONTENT","ecmdcontent","","","150.150.70.116","00-50-56-B0-51-7E","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:43:23 PM","36294","0","0","1","0","0","21","ECMDCONTENT\SAP","Not Running"
"Protected","SRVV-CERTAPPINT","SRVV-CERTAPPINT","","","150.150.6.13","00-50-56-B0-42-FC","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","4/22/2019 9:08:58 PM","64599","0","0","1","0","0","0","SRVV-CERTAPPINT\INFADMIN","Not Running"
"Protected","CONSULTABOLETOS","ConsultaBoletos","","","192.168.109.41","00-50-56-A8-74-CA","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:59:29 PM","38351","0","0","0","0","0","180","CONSULTABOLETOS\INFADMIN","Not Running"
"Protected","ECMPARCHIVE","ecmparchive","","","150.150.70.203","00-50-56-A8-CE-E2","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/30/2018 6:10:57 PM","38009","0","0","1","0","0","0","ECMPARCHIVE\SAP","Not Running"
"Protected","HNQASBPOCB_APP1","HNQASBPOCB_APP1.ADBancat.hn","CN=HNQASBPOCB_APP1, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.62","00-50-56-B0-2D-0C","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/3/2019 6:14:43 PM","51968","2","0","0","0","0","0","HNQASBPOCB_APP1\INFADMIN","Not Running"
"Protected","erpprcDjrtst","erpprcDjrtst","","","150.150.70.166","00-50-56-B0-A8-86","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","4/4/2019 6:05:55 PM","70028","0","0","0","0","0","0","ROOT,(UNKNOWN)","Not Running"
"Protected","VSRVSAPSYBSEPRD","vsrvsapsybseprd","","","150.150.70.54","00-50-56-B0-E6-0D","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:28:49 PM","43607","0","0","1","0","0","0","VSRVSAPSYBSEPRD\SAP","Not Running"
"Protected","saphanadevqas","saphanadevqas","","","150.150.70.125","24-6E-96-33-11-4A","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","BASA HN SERVERS SAP","Online","","2.0.1530","3/27/2019 2:47:25 AM","31709","0","0","4","0","0","0","(UNKNOWN),ROOT","Not Running"
"Protected","VSRV-ABATTTMSP","VSRV-ABATTTMSP.ADBancat.hn","CN=VSRV-ABATTTMSP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","192.168.109.32","00-50-56-B0-B8-C7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:27:56 PM","28470","0","0","0","0","0","10","VSRV-ABATTTMSP\ADMINISTRATOR","Not Running"
"Protected","OCBPRDRBAPP1","OCBPRDRBAPP1","","","10.128.10.12","00-50-56-B0-75-BE","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 3:08:10 AM","26575","0","0","0","0","0","0","OCBPRDRBAPP1\OCBADM","Not Running"
"Protected","SRV-UNISA","SRV-UNISA","","","150.150.6.129","00-50-56-B0-84-9B","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","4/22/2019 6:25:16 PM","48866","0","0","1","0","0","0","SRV-UNISA\INFADMIN","Not Running"
"Protected","TELESOFT-DBW2K8","TELESOFT-DBW2K8.ADBancat.hn","","","150.150.6.40","00-50-56-B0-F3-7B","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:46:58 PM","44731","0","0","1","0","0","0","TELESOFT-DBW2K8\INFADMIN","Not Running"
"Protected","HNPRDDOCUCEIBA_","HNPRDDOCUCEIBA_APP.ADBancat.hn","","","10.128.0.115","00-50-56-B0-1F-FC","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/13/2019 3:36:15 AM","30665","2","0","0","0","0","0","ADBANCAT\DARIVERA,HNPRDDOCUCEIBA_\INFADMIN","Not Running"
"Protected","SVR-DIDOAPP","SVR-DIDOAPP","","","150.150.60.42","00-50-56-B0-7C-0E","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:24:12 PM","47426","0","0","1","0","0","11","SVR-DIDOAPP\OPERADOR","Not Running"
"Protected","VSRVSAPSIQDV","VSRVSAPSIQDV","","","150.150.70.62","00-50-56-B0-87-C9","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:26:21 PM","39671","0","0","1","0","0","0","VSRVSAPSIQDV\SAP","Not Running"
"Protected","PRDCSBACKEND1","Prdcsbackend1","","","150.150.70.144","00-50-56-A8-B6-25","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/30/2018 6:07:30 PM","37723","0","0","1","0","0","0","PRDCSBACKEND1\SAP","Not Running"
"Protected","VSRVBZERPPRD","vsrvbzerpprd","","","150.150.70.53","00-50-56-B0-B1-60","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Online","","2.0.1494","11/26/2018 10:36:31 PM","44160","0","0","0","0","0","0","VSRVBZERPPRD\SAP,VSRVBZERPPRD\INFADMIN","Not Running"
"Protected","MWALLETD","mWalletD","","","150.150.70.85","00-50-56-B0-E5-46","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:27:42 PM","29477","0","0","0","0","0","2","MWALLETD\ADMINISTRATOR","Not Running"
"Protected","HNDEVAOLPAG","HNDEVAOLPAG.ADBancat.hn","CN=HNDEVAOLPAG, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.16","00-50-56-B0-18-E5","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS DEV","Online","","2.0.1530","5/21/2019 5:45:39 PM","99940","0","0","1","0","0","0","HNDEVAOLPAG\OPERADOR","Not Running"
"Protected","POSVDQA","POSVDQA","","","10.128.13.140","00-50-56-B0-EC-91","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA ES SERVERS","Online","","2.0.1530","11/15/2018 3:09:18 PM","37373","0","0","0","0","0","0","POSVDQA\PSQADM","Not Running"
"Protected","QC-ALM-USERS","QC-ALM-USERS","","","150.150.70.131","00-50-56-B0-51-42","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/29/2018 9:37:30 PM","42290","0","0","1","0","0","0","QC-ALM-USERS\RESCALANTE,QC-ALM-USERS\INFADMIN","Not Running"
"Protected","libroquejasfrontoffice","libroquejasfrontoffice","","","10.128.0.162","00-50-56-A8-42-B3","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.6 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/25/2019 8:20:30 PM","5860","0","0","0","0","0","326","ROOT","Not Running"
"Protected","HNDESMATESTDB","HNDESMATESTDB.ADBancat.hn","CN=HNDESMATESTDB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.207","00-50-56-B0-74-9E","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/6/2019 9:43:57 PM","61626","2","0","0","0","0","0","HNDESMATEST_DB\INFADMIN,HNDESMATEST_DB\CONSULTOR","Not Running"
"Protected","BANCATLAN-SV","Bancatlan-sv","","","150.150.52.25","00-50-56-B0-D7-68","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/16/2019 1:48:40 AM","28985","0","0","1","0","0","0","BANCATLAN-SV\INFADMIN","Not Running"
"Protected","VSRV-ABA-KIOSK","VSRV-ABA-KIOSK","","","150.150.60.198","00-50-56-B0-3D-FD","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1510","3/16/2019 4:24:23 AM","33474","0","0","0","0","0","0","VSRV-ABA-KIOSK\INFADMIN","Not Running"
"Protected","VSRVR3JUBSAP","vsrvR3JUBSAP","","","150.150.70.94","00-50-56-B0-71-3D","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Online","","2.0.1530","10/29/2018 5:11:28 PM","47058","0","0","0","0","0","0","VSRVR3JUBSAP\SAP,VSRVR3JUBSAP\INFADMIN","Not Running"
"Protected","APPJAVA-PRD","APPJAVA-PRD","","","10.128.0.119","00-50-56-B0-4B-65","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","2/27/2019 6:24:52 AM","31389","0","0","1","0","0","0","APPJAVA-PRD\INFADMIN","Not Running"
"Protected","SRV-VTS","SRV-VTS","","","150.150.60.222","F8-BC-12-5B-35-AB","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","Agent Update 1530, BASA HN SERVERS PRD","Offline","3/25/2019 2:34:43 PM","2.0.1510","3/8/2019 8:47:24 PM","34421","0","0","0","0","0","0","SRV-VTS\ADMINISTRADOR","Not Running"
"Protected","jtar1-02","jtar1-02","","","150.150.60.116","00-0C-29-50-DC-83","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/21/2019 9:07:00 PM","8523","0","0","0","0","0","53","","Not Running"
"Protected","finsvcsprd","finsvcsprd","","","150.150.70.63","00-50-56-B0-2A-E9","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","BASA HN SERVERS SAP","Online","","2.0.1530","3/28/2019 2:07:39 AM","83846","0","0","0","0","0","0","ROOT","Not Running"
"Protected","IATGUSRVSYSAID2","IATGUSRVSYSAID2","","","150.150.60.21","00-50-56-B0-DC-A5","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/17/2019 3:01:05 AM","35040","0","0","1","3","0","0","IATGUSRVSYSAID2\INFADMIN","Not Running"
"Protected","SRV-EIBSNEW","SRV-EIBSNEW","","","10.128.2.60","00-50-56-B0-4C-54","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS QAS","Offline","3/13/2019 9:35:32 PM","2.0.1530","3/6/2019 11:15:45 PM","33028","0","0","0","0","0","0","SRV-EIBSNEW\INFADMIN","Not Running"
"Protected","HNDESMADESDB","HNDESMADESDB.ADBancat.hn","CN=HNDESMADESDB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.206","00-50-56-B0-8E-8C","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/6/2019 5:19:32 PM","60585","2","0","0","0","0","0","HNDESMADES_DB\INFADMIN,HNDESMADES_DB\CONSULTOR","Not Running"
"Protected","HNPRDDHCPSAP_AP","HNPRDDHCPSAP_APP.ADBancat.hn","","","10.134.0.8","00-50-56-A8-1A-01","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","6/14/2019 7:53:40 PM","48305","0","0","0","0","0","0","ADBANCAT\BPAZ","Not Running"
"Protected","MWAPP01V2PRD","MWapp01v2prd","","","150.150.70.96","00-50-56-B0-21-2A","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/17/2019 5:04:10 AM","27484","0","0","1","0","0","0","MWAPP01V2PRD\INFADMIN","Not Running"
"Protected","SRV-ECMPCONTEN","SRV-ECMPCONTEN","","","150.150.70.82, 169.254.205.221","00-50-56-B0-C2-A5,02-00-4C-4F-4F-50","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Offline","2/27/2019 11:52:48 PM","2.0.1494","11/26/2018 10:26:01 PM","32773","0","0","0","0","0","0","SRV-ECMPCONTEN\OTEXT","Not Running"
"Protected","ECMPADMIN","ECMPADMIN","","","150.150.70.202","00-50-56-A8-DA-E7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/30/2018 6:08:23 PM","41319","0","0","1","0","0","424","ECMPADMIN\SAP","Not Running"
"Protected","OCBPRDBADMAPP2","OCBPRDBADMAPP2","","","150.150.70.111","00-50-56-B0-1D-DC","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 3:42:55 AM","26670","0","0","0","0","0","0","OCBPRDBADMAPP2\OCBADM","Not Running"
"Protected","HNPREPROCBDB","HNPREPROCBDB","","","10.128.10.11","00-50-56-A8-DC-A5","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/16/2018 6:45:36 PM","30664","0","0","0","0","0","5","HNPREPROCBDB\OCBADM","Not Running"
"Protected","SRV-TRAN-KIOSK","SRV-TRAN-KIOSK","","","150.150.60.97","00-50-56-B0-4B-77","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","6/19/2019 5:17:50 AM","11746","0","0","1","0","0","0","SRV-TRAN-KIOSK\OPERADOR","Not Running"
