"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","State","Policy","OS Version","Offline Date","Agent Version","Zones","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","IP Addresses","MAC Addresses","Last Reported Users","Background Detection"
"Protected","NIPRDPELOM_APP","NIPRDPELOM_APP.ADBancat.hn","CN=NIPRDPELOM_APP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","4/23/2019 4:13:34 PM","33966","0","0","0","0","0","0","10.128.14.9","00-50-56-A8-06-8B","NIPRDPELOM_APP\INFADMIN,NIPRDPELOM_APP\CONSULTOR","Not Running"
"Protected","HNPRDSWNTA","HNPRDSWNTA.ADBancat.hn","CN=HNPRDSWNTA, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","4/22/2019 8:49:08 PM","52165","0","0","0","0","0","0","10.128.0.146","00-50-56-A8-D8-E6","HNPRDSWNTA\ADMINISTRATOR","Not Running"
"Protected","HNPRDSWAPP","HNPRDSWAPP.ADBancat.hn","CN=HNPRDSWAPP, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","4/22/2019 8:50:20 PM","53016","0","0","0","0","0","0","10.128.0.145","00-50-56-A8-65-A1","HNPRDSWAPP\ADMINISTRATOR","Not Running"
"Protected","HNPRDSYSLOGSCYL","HNPRDSYSLOGSCYLANCE_APP.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","4/22/2019 9:03:54 PM","46156","0","0","0","0","0","0","192.168.109.106","00-50-56-A8-C7-D6","HNPRDSYSLOGSCYL\INFADMIN","Not Running"
"Protected","BUILDSYSTEM","BUILDSYSTEM","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 6.9 (Santiago)","","2.0.1530","BASA HN SERVERS SAP","3/12/2019 8:30:29 PM","17581","0","0","0","0","0","0","150.150.70.88","00-50-56-B0-35-35","ROOT","Not Running"
"Protected","MWPROXYPRD","MWProxyPRD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/12/2019 10:05:38 PM","26128","0","0","0","0","0","0","192.168.109.19","00-50-56-B0-7D-75","MWPROXYPRD\INFADMIN","Not Running"
"Protected","SRV-EIBSNEW","SRV-EIBSNEW","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","3/13/2019 9:35:32 PM","2.0.1530","BASA HN SERVERS QAS","3/6/2019 11:15:45 PM","33028","0","0","0","0","0","0","10.128.2.60","00-50-56-B0-4C-54","SRV-EIBSNEW\INFADMIN","Not Running"
"Protected","VSRVACFAPP","VSRVACFAPP.ADBancat.hn","CN=VSRVACFAPP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Offline","5-AQT MPT SCB","Win32NT, Service Pack 1","6/29/2019 4:31:06 AM","2.0.1510","BASA HN SERVERS PRD","3/7/2019 12:06:34 AM","30505","0","0","1","0","0","0","150.150.60.137","00-50-56-9A-00-AE","VSRVACFAPP\INFADMIN","Not Running"
"Protected","SRVCOMPENSA11G","SRVcompensa11G.ADBancat.hn","CN=SRVCOMPENSA11G, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","1/28/2019 6:17:37 PM","32796","0","0","0","0","0","0","10.128.0.67","00-50-56-A8-75-A0","SRVCOMPENSA11G\INFADMIN,ADBANCAT\BANCAT","Not Running"
"Protected","SRVQFLOWREPORTE","SRVQFLOWREPORTES.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","1/28/2019 6:20:20 PM","61931","0","0","0","0","0","0","10.128.0.141","00-50-56-A8-34-C2","SRVQFLOWREPORTE\INFADMIN","Not Running"
"Protected","ECMDDB1","ecmddb1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 11:38:56 PM","46512","0","0","0","0","0","0","150.150.70.168","00-50-56-B0-7D-84","ECMDDB1\SAP","Not Running"
"Protected","COTIZADORMOVILQ","CotizadorMovilQA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/5/2019 4:17:34 PM","29042","0","0","1","0","0","13","192.168.109.38","00-50-56-B0-CD-73","COTIZADORMOVILQ\INFADMIN","Not Running"
"Protected","COTIZADORMOVILD","CotizadorMovilDesarrollo","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/5/2019 4:18:08 PM","30466","0","0","1","0","0","82","192.168.109.39","00-50-56-B0-74-C4","COTIZADORMOVILD\INFADMIN","Not Running"
"Protected","VSRV-DES-GRUP1","VSRV-DES-GRUP1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS QAS","3/5/2019 5:30:08 PM","41756","0","0","1","0","0","0","192.168.145.168","00-50-56-B0-BD-7D","VSRV-DES-GRUP1\INFADMIN","Not Running"
"Protected","SAPSLM","SAPSLM","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","6/4/2019 8:34:31 AM","2.0.1530","BASA HN SERVERS SAP","3/5/2019 11:49:10 PM","72639","0","0","1","2","0","0","150.150.70.15, 169.254.7.80","00-50-56-B0-57-1B,02-00-4C-4F-4F-50","SAPSLM\INFADMIN","Not Running"
"Protected","MWJMTERTSTPRD","MWJMTERTSTPRD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/3/2019 5:24:55 AM","35212","0","0","0","0","0","17","150.150.70.118","00-50-56-B0-C0-C1","MWJMTERTSTPRD\INFADMIN","Not Running"
"Protected","DSDEVHN","dsdevhn.ADBancat.hn","CN=DSDEVHN, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 2:38:53 PM","51076","0","0","0","0","0","0","150.150.70.146","00-50-56-B0-8F-0D","DSDEVHN\SAP","Not Running"
"Protected","DISCLOSUREMANAG","DisclosureManagementDEV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 3:25:21 PM","56983","0","0","0","0","0","0","150.150.70.171","00-50-56-B0-5F-FD","DISCLOSUREMANAG\SAP,DISCLOSUREMANAG\INFADMIN","Not Running"
"Protected","DSDEVBZ","dsdevbz","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 3:26:57 PM","46565","0","0","0","0","0","0","150.150.70.194","00-50-56-B0-84-E0","DSDEVBZ\SAP","Not Running"
"Protected","DSQASBZ","dsqasbz","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 3:28:45 PM","39051","0","0","0","0","0","0","150.150.70.195","00-50-56-B0-E4-34","DSQASBZ\INFADMIN","Not Running"
"Protected","MWALLET-DEV","mWallet-dev","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 3:47:24 PM","27397","0","0","1","0","0","0","150.150.70.87","00-50-56-B0-0E-5B","MWALLET-DEV\SAP,MWALLET-DEV\INFADMIN","Not Running"
"Protected","ECMQCONTENTBE","ecmqcontentbe","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 3:51:14 PM","39809","0","0","1","0","0","7","150.150.70.138","00-50-56-B0-F2-F3","ECMQCONTENTBE\SAP","Not Running"
"Protected","ECMDBLAZON","ecmdblazon","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 5:21:19 PM","34405","0","0","0","0","0","0","150.150.70.59","00-50-56-B0-C6-8E","ECMDBLAZON\INFADMIN","Not Running"
"Protected","ECMQCONTENTFENE","ECMQCONTENTFENE","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 8:15:54 PM","29906","0","0","0","0","0","3","150.150.70.155","00-50-56-B0-BB-50","ECMQCONTENTFENE\INFADMIN","Not Running"
"Protected","VSRVSBXSAP","VSRVSBXSAP.ADBancat.hn","CN=VSRVSBXSAP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 9:12:05 PM","58470","0","0","2","0","0","0","150.150.70.24","00-50-56-B0-30-04","VSRVSBXSAP\SBXADM","Not Running"
"Protected","VSRVPIDEV","VSRVPIDEV.ADBancat.hn","CN=VSRVPIDEV, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 10:25:26 PM","31055","0","0","1","0","0","0","150.150.70.52","00-50-56-B0-6C-A2","VSRVPIDEV\SAP","Not Running"
"Protected","OCB-DEV","OCB-dev","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 10:38:41 PM","28078","0","0","1","0","0","0","150.150.70.86","00-50-56-B0-FF-92","OCB-DEV\SAP,OCB-DEV\INFADMIN","Not Running"
"Protected","DEV-OCB","DEV-OCB.ADBancat.hn","CN=DEV-OCB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 10:44:36 PM","31847","0","0","1","0","0","0","150.150.70.89","00-50-56-B0-5A-45","DEV-OCB\SAP","Not Running"
"Protected","MWALLET-QAS","mWallet-QAS","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/4/2019 10:49:34 PM","29948","0","0","1","0","0","0","150.150.70.90","00-50-56-B0-AE-EB","MWALLET-QAS\INFADMIN","Not Running"
"Protected","TSMPRXYVBASA1","tsmprxyvbasa1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/1/2019 11:59:26 PM","34411","0","0","1","0","0","2","192.168.145.171","00-50-56-B0-79-FF","TSMPRXYVBASA1\INFADMIN","Not Running"
"Protected","ISPRESTORETMP","ISPRESTORETMP","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","3/2/2019 12:09:16 AM","32751","0","0","1","0","0","0","10.128.2.57","00-50-56-B0-D6-37","ISPRESTORETMP\INFADMIN","Not Running"
"Protected","PROCESSMAKERINF","ProcessMakerInfatlan","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","4/10/2019 10:17:32 PM","2.0.1494","BASA HN SERVERS PRD","3/2/2019 12:15:48 AM","25441","0","0","0","0","0","0","10.128.0.149","00-50-56-B0-EE-91","PROCESSMAKERINF\INFADMIN","Not Running"
"Protected","HNQASPORTAL_WEB","HNQASPORTAL_WEB.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/1/2019 9:44:48 PM","28055","0","0","0","0","0","0","150.150.52.19","00-50-56-B0-60-07","HNQASPORTAL_WEB\ADMINISTRATOR","Not Running"
"Protected","QASSAPPIBASA","QASSAPPIBASA.ADBancat.hn","CN=QASSAPPIBASA, CN=Computers, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/26/2019 11:43:00 PM","30930","0","0","0","0","0","1","150.150.70.38","00-50-56-B0-3E-85","QASSAPPIBASA\PIQADM","Not Running"
"Protected","SRM","SRM","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","2/27/2019 1:05:15 AM","30886","0","0","0","0","0","0","192.168.145.61","00-50-56-B0-26-DF","SRM\ADMINISTRATOR","Not Running"
"Protected","QFLOW-DB","Qflow-DB.ADBancat.hn","CN=QFLOW-DB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","2/27/2019 2:19:23 AM","34078","0","0","1","0","0","0","10.128.0.57","00-50-56-B0-E8-5B","QFLOW-DB\INFADMIN","Not Running"
"Protected","SRV-DESKTOPCENT","SRV-DesktopCentral.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","2/27/2019 3:55:32 AM","34697","0","0","0","0","0","4","10.128.0.109","00-50-56-A8-9D-54","SRV-DESKTOPCENT\SOPORTE","Not Running"
"Protected","BDT-BACKEND","BdT-BackEnd","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","2/27/2019 4:09:38 AM","32101","0","0","0","0","0","0","10.128.0.24","00-50-56-9A-29-4E","BDT-BACKEND\INFADMIN","Not Running"
"Protected","QFLOW-SMS","Qflow-SMS.ADBancat.hn","CN=QFLOW-SMS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","2/27/2019 5:12:36 AM","27875","0","0","1","0","0","0","10.128.0.78","00-50-56-B0-8D-60","QFLOW-SMS\INFADMIN","Not Running"
"Protected","APPJAVA-PRD","APPJAVA-PRD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","2/27/2019 6:24:52 AM","31388","0","0","1","0","0","0","10.128.0.119","00-50-56-B0-4B-65","APPJAVA-PRD\INFADMIN","Not Running"
"Protected","DEVPOCOREESV","DEVPOCOREESV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA ES SERVERS","3/1/2019 5:40:22 PM","34918","0","0","0","0","0","0","10.128.13.10","00-50-56-B0-F2-39","DEVPOCOREESV\PSDADM","Not Running"
"Protected","HNCONEIBS_APP","HNCONEIBS_APP.ADBancat.hn","CN=HNCONEIBS_APP, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","2/13/2019 8:22:48 PM","33251","0","0","0","0","0","0","150.150.60.11","00-50-56-A8-31-DB","HNCONEIBS_APP\INFADMIN","Not Running"
"Protected","TSMPRXYVBASA2","tsmprxyvbasa2","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","2/20/2019 1:13:08 AM","34679","0","0","1","0","0","13","192.168.145.172","00-50-56-B0-B3-23","TSMPRXYVBASA2\INFADMIN","Not Running"
"Protected","DSQASHN","dsqashn.ADBancat.hn","CN=DSQASHN, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS SAP","2/20/2019 3:06:21 PM","44764","0","0","0","0","0","0","150.150.70.162","00-50-56-B0-FA-44","DSQASHN\SAP","Not Running"
"Protected","EIBSIMGTST","eibsIMGTST","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","4/10/2019 10:12:01 PM","2.0.1494","BASA HN SERVERS PRD","2/21/2019 12:24:03 AM","31081","0","0","0","0","0","0","150.150.60.59","00-50-56-B0-1A-C2","EIBSIMGTST\INFADMIN","Not Running"
"Protected","ECMQARCHIVE","ecmqarchive","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/21/2019 2:35:56 AM","31135","0","0","1","0","0","0","150.150.70.139","00-50-56-B0-6C-CC","ECMQARCHIVE\SAP","Not Running"
"Protected","OCBSP04DATABASE","OCBSP04DatabaseDEV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/21/2019 1:55:46 PM","26142","0","0","1","0","0","0","150.150.70.152","00-50-56-B0-74-78","OCBSP04DATABASE\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV2C","OCBSP04AppSrv2CBQA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/21/2019 2:10:23 PM","26112","0","0","1","0","0","0","150.150.70.212","00-50-56-B0-38-CB","OCBSP04APPSRV2C\INFADMIN","Not Running"
"Protected","OCBAPPSERVER1DE","OCBAppServer1DEV","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/21/2019 2:13:51 PM","26180","0","0","1","0","0","1","150.150.70.153","00-50-56-B0-94-4F","OCBAPPSERVER1DE\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV3B","OCBSP04AppSrv3BCQA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/21/2019 2:40:41 PM","26155","0","0","1","0","0","0","150.150.70.213","00-50-56-B0-C3-7B","OCBSP04APPSRV3B\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV1C","OCBSP04AppSrv1CBQA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/22/2019 9:06:17 PM","26002","0","0","1","0","0","0","150.150.70.211","00-50-56-B0-5C-46","OCBSP04APPSRV1C\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV4D","OCBSP04AppSrv4DBQA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","2/22/2019 10:08:28 PM","26080","0","0","1","0","0","0","150.150.70.214","00-50-56-B0-42-40","OCBSP04APPSRV4D\INFADMIN","Not Running"
"Protected","DW_CENTROSUR","DW_CentroSur.ADBancat.hn","CN=DW_CENTROSUR, CN=Computers, DC=ADBancat, DC=hn","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","1/28/2019 9:58:54 PM","2.0.1510","Agent Update 1530, BASA HN SERVERS PRD","1/28/2019 6:41:18 PM","26063","0","0","0","0","0","0","192.168.145.68","00-50-56-A8-76-06","ADBANCAT\DARIVERA,DW_CENTROSUR\INFADMIN","Not Running"
"Protected","EPO59NICPRD","EPO59NICPRD.ADBancat.hn","CN=EPO59NICPRD, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","1/28/2019 6:50:04 PM","57966","0","0","0","0","0","0","10.128.0.120","00-50-56-A8-D3-6A","EPO59NICPRD\INFADMIN","Not Running"
"Protected","IATGUMCAFEEV59","IATGUMCAFEEv59.ADBancat.hn","CN=IATGUMCAFEEV59, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","1/28/2019 6:52:12 PM","83945","0","0","0","0","0","0","10.128.0.116","00-50-56-A8-98-6B","ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","INTERMEDIATECA","IntermediateCA.ADBancat.hn","CN=INTERMEDIATECA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","1/28/2019 7:01:59 PM","38594","0","0","0","0","0","0","10.128.0.131","00-50-56-A8-D4-7A","ADBANCAT\DGRIVERA,ADBANCAT\MARAMIREZ,INTERMEDIATECA\INFADMIN","Not Running"
"Protected","ISPWSBKUPPOC","ISPWSBKUPPOC.ADBancat.hn","CN=ISPWSBKUPPOC, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","1/28/2019 7:16:14 PM","27818","0","0","0","0","0","0","10.128.0.122","00-50-56-B0-22-77","ISPWSBKUPPOC\INFADMIN","Not Running"
"Protected","IATGUSRVFEN","IATGUSRVFEN.ADBancat.hn","CN=IATGUSRVFEN, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","","2.0.1510","BASA HN SERVERS PRD","1/29/2019 9:00:29 AM","12338","0","0","13","16","0","0","150.150.60.250","00-50-56-B0-78-D2","ADBANCAT\USRFENIX","Not Running"
"Protected","A01INNOVACI0N5","A01INNOVACI0N5.ADBancat.hn","CN=A01INNOVACI0N5, OU=A01-Plaza Bancatlan, OU=Agencias y Sucursales Region Centro_Sur, OU=Computadores, DC=ADBancat, DC=hn","","Online","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","","2.0.1530","BASA HN LAPTOPS, BASA HN SERVERS PRD, BASA_HN_ADMINISTRATIVO_CENTROSUR","12/20/2018 7:07:08 PM","83774","0","0","0","0","0","2","10.134.0.53, 10.143.255.47","D4-81-D7-6A-1E-97,F4-8C-50-1E-C4-59","ADBANCAT\EABILES","Not Running"
"Protected","EXCEPTIONFILEBL","ExceptionFileBlock","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS QAS","1/11/2019 4:17:25 PM","85824","0","0","0","0","0","0","10.128.2.101","00-50-56-A8-C1-C6","EXCEPTIONFILEBL\OPERADOR,EXCEPTIONFILEBL\INFADMIN","Not Running"
"Protected","HNPRDSST_APP","HNPRDSST_APP.ADBancat.hn","CN=HNPRDSST_APP, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","6/12/2019 4:04:30 AM","2.0.1530","BASA HN SERVERS SAP","11/27/2018 12:28:15 AM","42924","0","0","0","0","0","0","150.150.70.16","00-50-56-B0-18-E5","HNPRDSST_APP\SAP","Not Running"
"Protected","VSRVEIBSFIDUAPP","vsrveibsfiduAPP.ADBancat.hn","CN=VSRVEIBSFIDUAPP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS PRD","11/30/2018 11:26:37 AM","28623","0","0","0","0","0","0","150.150.60.89","00-50-56-B0-50-AB","VSRVEIBSFIDUAPP\INFADMIN","Not Running"
"Protected","VSRVBZERPPRD","vsrvbzerpprd","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1494","BASA HN SERVERS SAP","11/26/2018 10:36:31 PM","44160","0","0","0","0","0","0","150.150.70.53","00-50-56-B0-B1-60","VSRVBZERPPRD\SAP,VSRVBZERPPRD\INFADMIN","Not Running"
"Protected","TABLEAU-OLD","TABLEAU-OLD","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","12/27/2018 12:20:23 AM","2.0.1494","BASA HN SERVERS PRD","11/26/2018 11:18:27 PM","3522","0","0","0","0","0","0","10.128.0.42","00-50-56-B0-73-B8","TABLEAU-OLD\INFADMIN","Not Running"
"Protected","SINGLESING-ON","SingleSing-On","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/26/2018 11:23:03 PM","47674","0","0","0","0","0","1","150.150.70.177","00-50-56-B0-97-B6","SINGLESING-ON\INFADMIN","Not Running"
"Protected","AUDITORIABASA","auditoriabasa","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 11:24:15 PM","46714","0","0","1","0","0","2","150.150.60.151","00-50-56-B0-BB-34","AUDITORIABASA\INFADMIN","Not Running"
"Protected","SAPPOCOREPRD","SAPPOCOREPRD","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","11/26/2018 11:00:38 PM","32608","0","0","0","0","0","3","150.150.70.113","00-50-56-A8-86-66","SAPPOCOREPRD\PCPADM,SAPPOCOREPRD\INFADMIN","Not Running"
"Protected","VSRV-ABATTWEBP","VSRV-ABATTWEBP.ADBancat.hn","CN=VSRV-ABATTWEBP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","11/26/2018 11:02:35 PM","41439","0","0","0","0","0","13","150.150.60.69","00-50-56-A8-C2-86","VSRV-ABATTWEBP\ADMINISTRATOR","Not Running"
