"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Agent Version","Policy","OS Version","State","Zones","Offline Date","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","VSRVSAPBOBIPRD","VSRVSAPBOBIPRD.ADBancat.hn","CN=VSRVSAPBOBIPRD, OU=Servidores  red 60 y otros, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.55","00-50-56-B0-A6-9A","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS SAP","11/21/2018 5:47:10 AM","11/16/2018 5:08:00 PM","740","0","0","0","0","0","0","","Not Running"
"Protected","MONDBQAS","MonDBQAS.ADBancat.hn","CN=MONDBQAS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.2.65","00-50-56-82-26-23","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS QAS","","11/16/2018 5:46:13 PM","61986","0","0","0","0","0","4","ADBANCAT\MONITOR","Not Running"
"Protected","VSRVSAPTREXPRD","vsrvsaptrexprd","","","150.150.70.84","00-50-56-B0-CD-D1","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","11/16/2018 5:00:15 PM","26668","0","0","0","0","0","2","VSRVSAPTREXPRD\INFADMIN","Not Running"
"Protected","SW-APP-DB-MON","SW-APP-DB-MON","","","10.128.0.32","00-50-56-B0-7A-9D","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","2/11/2019 8:43:05 PM","10/22/2018 5:58:04 PM","56602","0","0","0","0","0","0","SW-APP-DB-MON\INFADMIN","Not Running"
"Protected","VSRV-REMWEBSER","VSRV-REMWEBSER.ADBancat.hn","CN=VSRV-REMWEBSER, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.253","00-50-56-9A-00-6E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","10/23/2018 5:21:19 AM","63302","0","0","1","0","0","0","VSRV-REMWEBSER\INFADMIN","Not Running"
"Protected","VSRV-TELEWEB","VSRV-TELEWEB.ADBancat.hn","CN=VSRV-TELEWEB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.77","00-50-56-9A-00-24","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","10/23/2018 9:36:59 AM","35132","0","0","47","0","0","0","VSRV-TELEWEB\INFADMIN","Not Running"
"Protected","VSRV-WEB-SER-PR","VSRV-WEB-SER-PR","","","150.150.60.133","00-50-56-9A-00-6D","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","Agent Update 1534, BASA HN SERVERS PRD","1/11/2019 12:16:21 AM","10/23/2018 7:41:58 PM","38458","0","0","0","0","0","0","VSRV-WEB-SER-PR\INFADMIN","Not Running"
"Protected","QC-ALM","QC-ALM","","","150.150.70.130","00-50-56-B0-11-09","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:53:30 PM","10/23/2018 7:46:38 PM","52021","0","0","0","0","0","3","QC-ALM\INFADMIN,QC-ALM\RESCALANTE","Not Running"
"Protected","EIBS-WAS-DES2","eIBS-WAS-DES2","","","150.150.60.11","00-50-56-B0-E8-47","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","11/21/2018 5:50:00 AM","10/23/2018 9:39:22 PM","27783","0","0","0","0","0","0","EIBS-WAS-DES2\INFADMIN","Not Running"
"Protected","SSO-HTTP","SSO-HTTP","","","10.128.0.16","00-50-56-9A-13-00","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS PRD","","10/24/2018 6:26:33 AM","34684","0","0","0","0","0","0","SSO-HTTP\INFADMIN","Not Running"
"Protected","NICPELPRTDEV","NICPELPRTDEV","","","150.150.70.187","00-50-56-B0-3D-8F","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS, BASA HN SERVERS SAP","","11/15/2018 3:11:13 PM","41505","0","0","0","0","0","0","NICPELPRTDEV\INFADMIN,NICPELPRTDEV\NICPELADM","Not Running"
"Protected","REST_IVR","REST_IVR","","","10.128.0.132","00-50-56-A8-5C-48","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/15/2018 3:11:26 PM","36724","0","0","0","0","0","0","REST_IVR\INFADMIN","Not Running"
"Protected","ECMDBRAVA","ecmdbrava","","","150.150.70.70","00-50-56-B0-48-ED","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","11/15/2018 3:11:28 PM","30901","0","0","0","0","0","0","ECMDBRAVA\INFADMIN,ECMDBRAVA\SAP","Not Running"
"Protected","CONTENTSECURITY","ContentSecurityReporterCSR","","","10.128.10.100","00-50-56-A8-F1-D5","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/15/2018 3:11:49 PM","36416","0","0","0","0","0","0","CONTENTSECURITY\INFADMIN","Not Running"
"Protected","LOGSTORAGE","LogStorage","","","10.128.0.159","00-50-56-A8-8F-8B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/15/2018 3:11:51 PM","42382","0","0","0","0","0","0","LOGSTORAGE\INFADMIN","Not Running"
"Protected","NICPELDBQAS","NICPELDBQAS","","","150.150.70.191","00-50-56-B0-8E-0E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS, BASA HN SERVERS SAP","","11/15/2018 3:11:54 PM","42814","0","0","0","0","0","0","NICPELDBQAS\NICPELADM,NICPELDBQAS\INFADMIN","Not Running"
"Protected","ECMPBLAZON","ECMPBLAZON","","","150.150.70.71","00-50-56-B0-C4-9A","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","11/15/2018 3:11:55 PM","30768","0","0","0","0","0","0","ECMPBLAZON\INFADMIN,ECMPBLAZON\SAP","Not Running"
"Protected","NICPELAPPQAS","NICPELAPPQAS","","","150.150.70.189","00-50-56-B0-DA-18","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA ES SERVERS, BASA HN SERVERS SAP","8/19/2019 5:54:37 PM","11/15/2018 3:11:56 PM","37124","0","0","0","0","0","0","NICPELAPPQAS\INFADMIN,NICPELAPPQAS\NICPELADM","Not Running"
"Protected","NICPELPRTQAS","NICPELPRTQAS.ADBancat.hn","CN=NICPELPRTQAS, OU=QA, OU=NICARAGUA, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.190","00-50-56-B0-26-CD","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS, BASA HN SERVERS SAP","","11/15/2018 3:11:59 PM","51948","0","0","0","0","0","0","NICPELPRTQAS\INFADMIN,NICPELPRTQAS\NICPELADM","Not Running"
"Protected","ADTGUS2AWSUS","ADTGUS2AWSUS.ADBancat.hn","CN=ADTGUS2AWSUS, OU=Domain Controllers, DC=ADBancat, DC=hn","Domain Controllers, Agencias_sucursaCS","150.150.60.210","C8-1F-66-C6-EA-FA","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/15/2018 3:12:09 PM","49182","0","0","0","0","0","4","ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","NICPELDBDEV","NICPELDBDEV","","","150.150.70.188","00-50-56-B0-BD-CD","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS, BASA HN SERVERS SAP","","11/15/2018 3:12:16 PM","40920","0","0","0","0","0","0","NICPELDBDEV\NICPELADM,NICPELDBDEV\INFADMIN","Not Running"
"Protected","NICPELAPPDEV","NICPELAPPDEV.ADBancat.hn","CN=NICPELAPPDEV, OU=Desarrollo, OU=NICARAGUA, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.186","00-50-56-B0-18-CF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS, BASA HN SERVERS SAP","","11/15/2018 3:12:21 PM","62504","0","0","0","0","0","0","NICPELAPPDEV\INFADMIN,NICPELAPPDEV\NICPELADM","Not Running"
"Protected","ECMPBRAVA","ECMPBRAVA","","","150.150.70.200","00-50-56-A8-48-4A","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:53:32 PM","11/15/2018 3:12:32 PM","42151","0","0","0","0","0","0","ECMPBRAVA\SAP","Not Running"
"Protected","ECMQCONTENTFE","ECMQCONTENTFE.ADBancat.hn","CN=ECMQCONTENTFE, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.100","00-50-56-B0-55-BF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:52:03 PM","11/15/2018 3:16:05 PM","39885","0","0","1","0","0","0","ECMQCONTENTFE\INFADMIN","Not Running"
"Protected","SMSSYSAID","SMSSYSAID","","","10.128.0.130","00-50-56-AF-04-B2","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/16/2018 4:50:49 PM","55580","0","0","0","0","0","0","SMSSYSAID\INFADMIN","Not Running"
"Protected","REMESA-FTP-SOC","REMESA-FTP-SOC.ADBancat.hn","CN=REMESA-FTP-SOC, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.251","00-50-56-A8-3F-89","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","11/16/2018 4:57:24 PM","49629","0","0","1","0","0","0","REMESA-FTP-SOC\INFADMIN","Not Running"
"Protected","OCBPRDDB","OCBPRDDB","","","150.150.60.30","00-50-56-B0-41-B1","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/16/2018 4:57:57 PM","30914","0","0","0","0","0","11","OCBPRDDB\OCBADM","Not Running"
"Protected","QC-LOADGENERATO","QC-LOADGENERATOR","","","150.150.70.133","00-50-56-B0-42-B4","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:54:33 PM","10/25/2018 4:34:39 AM","32547","0","0","1","0","0","10","QC-LOADGENERATO\LREYES,QC-LOADGENERATO\INFADMIN,QC-LOADGENERATO\AORDONEZ","Not Running"
"Protected","SRVSAPFIMPROD","SRVSAPFIMPROD","","","150.150.70.14","00-50-56-B0-FE-38","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS SAP","","10/25/2018 3:30:01 PM","35650","0","0","0","0","0","0","SRVSAPFIMPROD\INFADMIN","Not Running"
"Protected","REPORTESITM","ReportesITM.ADBancat.hn","CN=REPORTESITM, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.151","00-50-56-B0-9F-4A","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","10/26/2018 1:23:36 AM","88912","0","0","1","0","0","1","REPORTESITM\RSALINAS,ADBANCAT\JCOELLO.ADMIN,REPORTESITM\INFADMIN","Not Running"
"Protected","VSRVTRNRSQLHIST","VSRVTRNRSQLHIST","","","150.150.60.107","00-50-56-B0-52-EC","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","6/19/2019 3:05:59 AM","10/26/2018 7:31:26 AM","34168","0","0","1","0","0","0","VSRVTRNRSQLHIST\INFADMIN","Not Running"
"Protected","SRV-ECMPBLAZON","SRV-ECMPBLAZON","","","150.150.70.79","00-50-56-B0-DB-4B","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","2/27/2019 11:53:44 PM","10/27/2018 10:47:50 AM","29236","0","0","0","0","0","0","SRV-ECMPBLAZON\INFADMIN","Not Running"
"Protected","SSO-WAS-PRD","SSO-WAS-PRD","","","10.128.0.14","00-50-56-9A-56-01","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS PRD","","10/27/2018 5:43:56 PM","35630","0","0","0","0","0","0","SSO-WAS-PRD\INFADMIN","Not Running"
"Protected","ECMPDB","ECMPDB","","","150.150.70.115","00-50-56-B0-68-C6","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","2/27/2019 11:52:32 PM","10/29/2018 6:41:15 AM","40878","0","0","0","0","0","0","ECMPDB\SAP,ECMPDB\INFADMIN","Not Running"
"Protected","WIN-SQL","WIN-SQL","","","150.150.60.185","00-50-56-9A-00-70","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","11/21/2018 5:44:59 AM","10/29/2018 11:16:04 AM","37178","0","0","0","0","0","0","WIN-SQL\INFADMIN","Not Running"
"Protected","QC-BD","QC-BD","","","150.150.70.134","00-50-56-B0-CD-6F","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/29/2018 11:39:08 AM","46786","0","0","0","0","0","0","QC-BD\INFADMIN","Not Running"
"Protected","SAP-PWRDSGNR","SAP-PWRDSGNR.ADBancat.hn","CN=SAP-PWRDSGNR, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.122","00-50-56-B0-1E-FD","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:54:32 PM","10/29/2018 4:30:57 PM","35545","0","0","0","0","0","3","SAP-PWRDSGNR\INFADMIN","Not Running"
"Protected","VSRVR3JUBSAP","vsrvR3JUBSAP","","","150.150.70.94","00-50-56-B0-71-3D","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS SAP","","10/29/2018 5:11:28 PM","47377","0","0","0","0","0","0","VSRVR3JUBSAP\SAP,VSRVR3JUBSAP\INFADMIN,VSRVR3JUBSAP\PRJADM","Not Running"
"Protected","QC-ALM-USERS","QC-ALM-USERS","","","150.150.70.131","00-50-56-B0-51-42","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/29/2018 9:37:30 PM","42407","0","0","1","0","0","0","QC-ALM-USERS\RESCALANTE,QC-ALM-USERS\INFADMIN","Not Running"
"Protected","QC-LOADRUNNER","QC-LOADRUNNER","","","150.150.70.132","00-50-56-B0-DE-53","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/29/2018 9:37:39 PM","53535","0","0","1","0","0","4","QC-LOADRUNNER\RESCALANTE,QC-LOADRUNNER\INFADMIN","Not Running"
"Protected","VSRV-TELEBD","VSRV-TELEBD.ADBancat.hn","CN=VSRV-TELEBD, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.121","00-50-56-9A-00-09","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","10/29/2018 9:37:50 PM","39346","0","0","1","0","0","0","VSRV-TELEBD\INFADMIN","Not Running"
"Protected","SRV-EIBSNEW","SRV-EIBSNEW.ADBancat.hn","CN=SRV-EIBSNEW, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.10","00-50-56-9A-00-2A","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","10/29/2018 9:38:04 PM","33250","0","0","0","0","0","0","SRV-EIBSNEW\INFADMIN","Not Running"
"Protected","SSO-WAS-CON","SSO-WAS-CON","","","10.128.0.15","00-50-56-9A-67-BB","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS PRD","","10/29/2018 9:38:14 PM","34116","0","0","0","0","0","0","SSO-WAS-CON\INFADMIN","Not Running"
"Protected","VSRV-ATMS-EDC","VSRV-ATMS-EDC.ADBancat.hn","CN=VSRV-ATMS-EDC, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.36","00-50-56-A8-E9-EB","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","10/29/2018 9:38:20 PM","31919","0","0","0","0","0","0","VSRV-ATMS-EDC\INFADMIN","Not Running"
"Protected","VSRVSAPPORPRD","VSRVSAPPORPRD.ADBancat.hn","CN=VSRVSAPPORPRD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.34","00-50-56-B0-D4-EF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/29/2018 9:38:43 PM","31784","0","0","0","0","0","6","VSRVSAPPORPRD\SAP","Not Running"
"Protected","PRDCSBACKEND2","Prdcsbackend2","","","150.150.70.145","00-50-56-A8-A0-FC","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:53:58 PM","10/30/2018 6:07:02 PM","33494","0","0","1","0","0","0","PRDCSBACKEND2\INFADMIN","Not Running"
"Protected","FRONTEND1","Frontend1","","","150.150.70.159","00-50-56-B0-99-DB","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:07:23 PM","39721","0","0","1","0","0","5","FRONTEND1\SAP","Not Running"
"Protected","FRONTEND2","Frontend2","","","150.150.70.178","00-50-56-A8-2D-89","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:07:24 PM","40323","0","0","1","0","0","3","FRONTEND2\SAP","Not Running"
"Protected","PRDCSBACKEND1","Prdcsbackend1","","","150.150.70.144","00-50-56-A8-B6-25","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:07:30 PM","37993","0","0","1","0","0","0","PRDCSBACKEND1\SAP","Not Running"
"Protected","FRONTEND3","Frontend3","","","150.150.70.179","00-50-56-A8-75-94","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:07:30 PM","40988","0","0","1","0","0","3","FRONTEND3\SAP","Not Running"
"Protected","ECMPDB1","ECMPDB1","","","150.150.70.201","00-50-56-A8-43-BF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:07:48 PM","44122","0","0","0","0","0","7","ECMPDB1\SAP","Not Running"
"Protected","ECMPADMIN","ECMPADMIN","","","150.150.70.202","00-50-56-A8-DA-E7","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:08:23 PM","41100","0","0","1","0","0","424","ECMPADMIN\SAP","Not Running"
"Protected","ECMPARCHIVE","ecmparchive","","","150.150.70.203","00-50-56-A8-CE-E2","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","10/30/2018 6:10:57 PM","38273","0","0","1","0","0","0","ECMPARCHIVE\SAP","Not Running"
"Protected","POSVDQA","POSVDQA","","","10.128.13.140","00-50-56-B0-EC-91","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS","","11/15/2018 3:09:18 PM","37647","0","0","0","0","0","0","POSVDQA\PSQADM","Not Running"
"Protected","MUSEOVIRTUAL","MuseoVirtual","","","192.168.108.20","00-50-56-A8-E2-C7","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","1/8/2019 4:47:45 PM","11/15/2018 3:11:12 PM","32635","0","0","0","0","0","0","MUSEOVIRTUAL\INFADMIN","Not Running"
"Protected","sapcrmpro","sapcrmpro","","","150.150.70.143","00-50-56-A8-E7-AE","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server 15","Offline","BASA HN SERVERS SAP","6/28/2019 2:09:04 AM","3/28/2019 3:39:33 AM","197337","0","0","0","0","0","0","ROOT","Not Running"
"Protected","saptrxlnxprd","saptrxlnxprd","","","150.150.70.117","00-50-56-B0-D8-45","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Online","BASA HN SERVERS SAP","","3/28/2019 3:49:01 AM","106471","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","SRV-EIBSNEW2","SRV-EIBSNEW2.ADBancat.hn","CN=SRV-EIBSNEW2, CN=Computers, DC=ADBancat, DC=hn","Domain Computers","10.128.2.60","00-50-56-B0-4C-54","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS QAS","8/13/2019 11:17:13 PM","3/6/2019 11:15:45 PM","33090","0","0","0","0","0","0","SRV-EIBSNEW2\INFADMIN","Not Running"
"Protected","VSRVACFAPP","VSRVACFAPP.ADBancat.hn","CN=VSRVACFAPP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.137","00-50-56-9A-00-AE","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","3/7/2019 12:06:34 AM","30975","0","0","1","0","0","0","VSRVACFAPP\INFADMIN","Not Running"
"Protected","localhost.localdomain","localhost.localdomain","","","150.150.60.108","00-50-56-A8-76-BC","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Offline","BASA HN SERVERS PRD","4/11/2019 9:46:39 PM","3/27/2019 11:51:21 PM","10130","0","0","1","0","0","6","","Not Running"
"Protected","srvmoodleinfatlan","srvmoodleinfatlan","","","10.128.0.108","00-50-56-A8-AD-B3","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","Online","BASA HN SERVERS PRD","","3/28/2019 12:00:35 AM","7221","0","0","0","0","0","837","INFADMIN,ROOT","Not Running"
"Protected","edu.bancatlan.hn","edu.bancatlan.hn","","","192.168.223.4","00-50-56-A8-EC-58","2.0.1530","5-AQT MPT SCB","CentOS release 6.6 (Final)","Online","BASA HN SERVERS PRD","","3/28/2019 12:56:10 AM","12113","0","0","0","0","0","506","","Not Running"
"Protected","finsvcsprd","finsvcsprd","","","150.150.70.63","00-50-56-B0-2A-E9","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","Offline","BASA HN SERVERS SAP","7/20/2019 2:05:45 AM","3/28/2019 2:07:39 AM","83846","0","0","0","0","0","0","ROOT","Not Running"
"Protected","saphanabckprd","saphanabckprd","","","150.150.70.182","00-50-56-A8-1A-F1","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Offline","BASA HN SERVERS SAP","7/3/2019 12:23:30 PM","3/28/2019 2:15:42 AM","104884","0","0","0","0","0","0","ROOT","Not Running"
"Protected","slomanlnxprd","slomanlnxprd","","","150.150.70.135","00-50-56-A8-18-9C","2.0.1530","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","Offline","BASA HN SERVERS SAP","4/8/2019 8:14:19 PM","3/28/2019 2:43:44 AM","141356","0","0","0","0","3","0","(UNKNOWN),ROOT","Not Running"
"Protected","Huacas","Huacas","","","10.128.0.157","00-50-56-A8-8A-4F","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","Online","BASA HN SERVERS PRD","","3/26/2019 4:42:03 PM","8432","0","0","0","0","0","578","ROOT,BEANARIO","Not Running"
"Protected","Incidentes","Incidentes","","","10.128.0.158, 172.17.0.1","00-50-56-A8-6A-79,02-42-30-D5-2B-89","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","Online","BASA HN SERVERS PRD","","3/26/2019 4:47:10 PM","31731","0","0","1","0","0","1720595","ROOT","Not Running"
"Protected","BALANCE","BALANCE","","","150.150.60.201","00-50-56-B0-1A-F4","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS PRD","","3/26/2019 4:55:37 PM","10059","0","0","0","0","0","55","","Not Running"
